"";"latitude";"longitude";"unixtime";"velocidades";"file_name"
"5471";37,7924194335938;-122,406150817871;2008-06-02 13:17:30;0;378
"5473";37,7892417907715;-122,403747558594;2008-06-02 13:17:30;7;451
"5472";37,7908782958984;-122,401756286621;2008-06-02 13:17:30;12;439
"5475";37,7924194335938;-122,406150817871;2008-06-02 13:17:31;8;378
"5480";37,7925605773926;-122,404449462891;2008-06-02 13:17:33;12;453
"5478";37,7924385070801;-122,402862548828;2008-06-02 13:17:33;7;331
"5484";37,7949104309082;-122,404861450195;2008-06-02 13:17:35;1;262
"5488";37,7926902770996;-122,404899597168;2008-06-02 13:17:36;16;232
"5490";37,7940902709961;-122,398948669434;2008-06-02 13:17:37;17;321
"5492";37,7925491333008;-122,397552490234;2008-06-02 13:17:37;0;387
"5495";37,7944602966309;-122,400177001953;2008-06-02 13:17:38;20;312
"5499";37,7925415039063;-122,403030395508;2008-06-02 13:17:39;18;339
"5500";37,7931785583496;-122,40096282959;2008-06-02 13:17:41;6;180
"5501";37,792911529541;-122,403182983398;2008-06-02 13:17:41;38;205
"5505";37,7888793945313;-122,396537780762;2008-06-02 13:17:42;19;401
"5504";37,7948684692383;-122,397048950195;2008-06-02 13:17:42;1;390
"5503";37,7942810058594;-122,405143737793;2008-06-02 13:17:42;3;267
"5507";37,7942504882813;-122,400161743164;2008-06-02 13:17:45;9;206
"5509";37,7902412414551;-122,397270202637;2008-06-02 13:17:47;15;364
"5510";37,7897682189941;-122,405487060547;2008-06-02 13:17:47;8;498
"5513";37,7913398742676;-122,401138305664;2008-06-02 13:17:50;14;344
"5516";37,7895393371582;-122,405006408691;2008-06-02 13:17:51;0;53
"5519";37,7935905456543;-122,397041320801;2008-06-02 13:17:53;3;42
"5525";37,7922210693359;-122,402252197266;2008-06-02 13:17:56;12;366
"5526";37,7947692871094;-122,396301269531;2008-06-02 13:17:56;2;440
"5527";37,7926902770996;-122,404266357422;2008-06-02 13:17:56;15;458
"5528";37,7897300720215;-122,403717041016;2008-06-02 13:17:57;0;451
"5530";37,7897300720215;-122,403717041016;2008-06-02 13:17:59;0;451
"5533";37,7897300720215;-122,403717041016;2008-06-02 13:18:00;19;451
"5531";37,7936706542969;-122,39705657959;2008-06-02 13:18:00;1;76
"5538";37,792179107666;-122,40421295166;2008-06-02 13:18:03;3;239
"5540";37,7952117919922;-122,398567199707;2008-06-02 13:18:04;0;102
"5544";37,7895393371582;-122,405006408691;2008-06-02 13:18:07;24;53
"5546";37,7952117919922;-122,398567199707;2008-06-02 13:18:07;4;102
"5552";37,793270111084;-122,398666381836;2008-06-02 13:18:10;2;420
"5553";37,7929191589355;-122,401779174805;2008-06-02 13:18:11;28;243
"5559";37,7932586669922;-122,399658203125;2008-06-02 13:18:15;14;289
"5561";37,7900581359863;-122,405281066895;2008-06-02 13:18:16;4;53
"5564";37,7921409606934;-122,397880554199;2008-06-02 13:18:17;4;362
"5569";37,7928085327148;-122,397247314453;2008-06-02 13:18:19;0;419
"5570";37,7925987243652;-122,400901794434;2008-06-02 13:18:20;4;379
"5575";37,793041229248;-122,404327392578;2008-06-02 13:18:24;15;231
"5574";37,792911529541;-122,402732849121;2008-06-02 13:18:24;13;30
"5581";37,7929611206055;-122,402221679688;2008-06-02 13:18:27;27;258
"5582";37,7919998168945;-122,404029846191;2008-06-02 13:18:27;18;316
"5585";37,7929306030273;-122,400451660156;2008-06-02 13:18:28;19;385
"5584";37,7919616699219;-122,404098510742;2008-06-02 13:18:28;16;331
"5583";37,7937393188477;-122,398002624512;2008-06-02 13:18:28;6;246
"5587";37,7929916381836;-122,402046203613;2008-06-02 13:18:29;11;258
"5588";37,7919807434082;-122,401031494141;2008-06-02 13:18:29;13;291
"5597";37,7925910949707;-122,397689819336;2008-06-02 13:18:31;2;387
"5598";37,7928581237793;-122,404541015625;2008-06-02 13:18:32;7;378
"5601";37,793571472168;-122,396583557129;2008-06-02 13:18:35;0;312
"5602";37,7928314208984;-122,40177154541;2008-06-02 13:18:36;2;232
"5603";37,794750213623;-122,404861450195;2008-06-02 13:18:36;0;262
"5608";37,790771484375;-122,405616760254;2008-06-02 13:18:37;11;498
"5610";37,7897987365723;-122,40234375;2008-06-02 13:18:38;19;339
"5611";37,79248046875;-122,40625;2008-06-02 13:18:38;14;365
"5612";37,791431427002;-122,399116516113;2008-06-02 13:18:39;17;321
"5616";37,7931518554688;-122,400917053223;2008-06-02 13:18:40;6;206
"5615";37,7930603027344;-122,402168273926;2008-06-02 13:18:40;15;180
"5620";37,7943687438965;-122,404823303223;2008-06-02 13:18:41;9;458
"5619";37,7947196960449;-122,405311584473;2008-06-02 13:18:41;7;267
"5618";37,7954216003418;-122,399452209473;2008-06-02 13:18:41;0;83
"5623";37,794750213623;-122,397186279297;2008-06-02 13:18:42;2;390
"5622";37,790828704834;-122,403213500977;2008-06-02 13:18:42;15;216
"5625";37,7947006225586;-122,405029296875;2008-06-02 13:18:43;20;453
"5631";37,7904014587402;-122,404197692871;2008-06-02 13:18:49;14;519
"5633";37,7925415039063;-122,398239135742;2008-06-02 13:18:50;17;364
"5634";37,7931785583496;-122,397491455078;2008-06-02 13:18:51;32;42
"5647";37,7924385070801;-122,402198791504;2008-06-02 13:19:00;13;291
"5648";37,7924995422363;-122,404731750488;2008-06-02 13:19:00;34;451
"5653";37,7922706604004;-122,403541564941;2008-06-02 13:19:03;1;239
"5658";37,7909812927246;-122,404006958008;2008-06-02 13:19:05;12;501
"5665";37,7930183410645;-122,397956848145;2008-06-02 13:19:10;1;246
"5669";37,7945785522461;-122,39794921875;2008-06-02 13:19:12;14;102
"5672";37,7906608581543;-122,404998779297;2008-06-02 13:19:14;11;53
"5675";37,7936096191406;-122,398612976074;2008-06-02 13:19:15;7;420
"5679";37,7929191589355;-122,40242767334;2008-06-02 13:19:16;10;289
"5684";37,7919311523438;-122,398651123047;2008-06-02 13:19:18;4;362
"5682";37,794059753418;-122,397079467773;2008-06-02 13:19:18;3;76
"5686";37,7928085327148;-122,397277832031;2008-06-02 13:19:19;0;419
"5687";37,7919692993164;-122,400939941406;2008-06-02 13:19:20;15;379
"5694";37,7954788208008;-122,401542663574;2008-06-02 13:19:22;18;385
"5692";37,7952690124512;-122,404861450195;2008-06-02 13:19:22;33;231
"5691";37,7942314147949;-122,404670715332;2008-06-02 13:19:22;16;30
"5704";37,7910118103027;-122,403846740723;2008-06-02 13:19:27;14;87
"5705";37,7952995300293;-122,406127929688;2008-06-02 13:19:27;14;267
"5712";37,7935600280762;-122,396553039551;2008-06-02 13:19:30;3;312
"5714";37,7922210693359;-122,397979736328;2008-06-02 13:19:31;2;387
"5721";37,7949905395508;-122,403167724609;2008-06-02 13:19:34;22;496
"5719";37,7912406921387;-122,398582458496;2008-06-02 13:19:34;1;366
"5723";37,7924995422363;-122,403091430664;2008-06-02 13:19:35;10;378
"5727";37,7903213500977;-122,402069091797;2008-06-02 13:19:37;9;321
"5726";37,793140411377;-122,401359558105;2008-06-02 13:19:37;9;232
"5730";37,7943115234375;-122,404663085938;2008-06-02 13:19:38;17;365
"5732";37,7924995422363;-122,405822753906;2008-06-02 13:19:38;0;498
"5728";37,7923812866211;-122,403541564941;2008-06-02 13:19:38;0;239
"5734";37,7945785522461;-122,399131774902;2008-06-02 13:19:40;0;364
"5740";37,790470123291;-122,396553039551;2008-06-02 13:19:44;13;439
"5738";37,7923889160156;-122,403541564941;2008-06-02 13:19:44;4;239
"5741";37,7934684753418;-122,405296325684;2008-06-02 13:19:45;12;180
"5746";37,7910308837891;-122,404609680176;2008-06-02 13:19:46;17;50
"5747";37,7951202392578;-122,396942138672;2008-06-02 13:19:46;1;390
"5749";37,7945785522461;-122,399131774902;2008-06-02 13:19:47;7;364
"5748";37,7926597595215;-122,396217346191;2008-06-02 13:19:47;10;181
"5752";37,7895011901855;-122,401237487793;2008-06-02 13:19:49;14;42
"5753";37,7926216125488;-122,404541015625;2008-06-02 13:19:49;13;519
"5758";37,7953186035156;-122,399429321289;2008-06-02 13:19:52;0;83
"5764";37,7928810119629;-122,398567199707;2008-06-02 13:19:54;15;420
"5767";37,7924880981445;-122,402153015137;2008-06-02 13:19:56;50;206
"5768";37,7946586608887;-122,404983520508;2008-06-02 13:19:56;14;262
"5769";37,7951393127441;-122,402801513672;2008-06-02 13:19:56;0;458
"5773";37,7922782897949;-122,397117614746;2008-06-02 13:19:58;17;527
"5774";37,7956886291504;-122,402008056641;2008-06-02 13:19:59;32;258
"5776";37,7927017211914;-122,404319763184;2008-06-02 13:19:59;27;501
"5780";37,7928085327148;-122,404418945313;2008-06-02 13:20:01;6;501
"5788";37,7928810119629;-122,404991149902;2008-06-02 13:20:05;33;291
"5786";37,7932891845703;-122,399772644043;2008-06-02 13:20:05;16;102
"5791";37,790901184082;-122,40306854248;2008-06-02 13:20:09;22;53
"5796";37,7951698303223;-122,402770996094;2008-06-02 13:20:12;6;458
"5798";37,7924995422363;-122,405830383301;2008-06-02 13:20:13;1;498
"5803";37,7924880981445;-122,404373168945;2008-06-02 13:20:16;15;289
"5807";37,7921295166016;-122,399490356445;2008-06-02 13:20:18;7;362
"5806";37,7890014648438;-122,401123046875;2008-06-02 13:20:18;34;302
"5809";37,7927398681641;-122,39729309082;2008-06-02 13:20:19;4;419
"5810";37,7927894592285;-122,39762878418;2008-06-02 13:20:21;0;246
"5815";37,7919006347656;-122,404022216797;2008-06-02 13:20:24;26;379
"5817";37,7889213562012;-122,403663635254;2008-06-02 13:20:25;18;352
"5820";37,7931213378906;-122,404708862305;2008-06-02 13:20:28;10;87
"5829";37,7922401428223;-122,398460388184;2008-06-02 13:20:32;4;387
"5832";37,7910995483398;-122,402221679688;2008-06-02 13:20:33;0;378
"5841";37,7899513244629;-122,403709411621;2008-06-02 13:20:37;2;321
"5839";37,7917289733887;-122,402000427246;2008-06-02 13:20:37;1;232
"5840";37,7933692932129;-122,404136657715;2008-06-02 13:20:37;0;262
"5848";37,7946014404297;-122,401382446289;2008-06-02 13:20:39;8;365
"5850";37,7925186157227;-122,405921936035;2008-06-02 13:20:40;13;498
"5851";37,7896881103516;-122,404586791992;2008-06-02 13:20:41;25;216
"5856";37,7952995300293;-122,398429870605;2008-06-02 13:20:42;7;496
"5854";37,7935409545898;-122,404647827148;2008-06-02 13:20:42;4;50
"5858";37,7949981689453;-122,39714050293;2008-06-02 13:20:43;1;390
"5861";37,7924995422363;-122,402679443359;2008-06-02 13:20:44;6;239
"5867";37,7948989868164;-122,397651672363;2008-06-02 13:20:48;20;364
"5868";37,789379119873;-122,405601501465;2008-06-02 13:20:49;17;31
"5875";37,7933883666992;-122,39835357666;2008-06-02 13:20:52;6;69
"5879";37,7944717407227;-122,396369934082;2008-06-02 13:20:54;19;420
"5880";37,7917404174805;-122,401916503906;2008-06-02 13:20:55;9;232
"5881";37,7948188781738;-122,404151916504;2008-06-02 13:20:55;6;519
"5886";37,7905807495117;-122,405708312988;2008-06-02 13:20:58;8;296
"5894";37,78955078125;-122,406257629395;2008-06-02 13:21:02;29;216
"5897";37,7947196960449;-122,401901245117;2008-06-02 13:21:03;3;458
"5905";37,793399810791;-122,40055847168;2008-06-02 13:21:06;11;527
"5904";37,7936897277832;-122,405120849609;2008-06-02 13:21:06;13;501
"5902";37,7948608398438;-122,397361755371;2008-06-02 13:21:06;0;76
"5914";37,7891082763672;-122,398513793945;2008-06-02 13:21:14;14;233
"5916";37,7929382324219;-122,403312683105;2008-06-02 13:21:15;15;102
"5921";37,7921104431152;-122,40087890625;2008-06-02 13:21:18;4;362
"5922";37,792781829834;-122,397758483887;2008-06-02 13:21:19;2;246
"5924";37,7932014465332;-122,396682739258;2008-06-02 13:21:20;0;419
"5932";37,7899894714355;-122,404052734375;2008-06-02 13:21:24;6;321
"5931";37,7899208068848;-122,399047851563;2008-06-02 13:21:24;8;71
"5937";37,7893486022949;-122,401008605957;2008-06-02 13:21:25;11;433
"5935";37,7933197021484;-122,404037475586;2008-06-02 13:21:25;7;262
"5939";37,7917404174805;-122,404266357422;2008-06-02 13:21:26;9;352
"5950";37,7947807312012;-122,404846191406;2008-06-02 13:21:31;10;87
"5953";37,7911186218262;-122,402236938477;2008-06-02 13:21:33;7;378
"5960";37,7949295043945;-122,404907226563;2008-06-02 13:21:37;7;87
"5965";37,7916984558105;-122,40202331543;2008-06-02 13:21:39;17;239
"5971";37,7920989990234;-122,397018432617;2008-06-02 13:21:43;12;364
"5972";37,7948989868164;-122,396911621094;2008-06-02 13:21:44;0;390
"5974";37,7950782775879;-122,401062011719;2008-06-02 13:21:45;1;35
"5973";37,7901802062988;-122,403617858887;2008-06-02 13:21:45;16;17
"5979";37,7924880981445;-122,404479980469;2008-06-02 13:21:46;6;425
"5986";37,7950592041016;-122,403137207031;2008-06-02 13:21:49;38;519
"5990";37,7949104309082;-122,402992248535;2008-06-02 13:21:51;5;519
"5995";37,7925300598145;-122,401000976563;2008-06-02 13:21:53;10;362
"5994";37,7953796386719;-122,399436950684;2008-06-02 13:21:53;3;83
"5996";37,7902793884277;-122,401992797852;2008-06-02 13:21:55;15;232
"5999";37,7943687438965;-122,404899597168;2008-06-02 13:21:56;13;50
"6001";37,7925987243652;-122,397438049316;2008-06-02 13:21:57;19;69
"6007";37,7927017211914;-122,402313232422;2008-06-02 13:21:58;19;527
"6005";37,7894592285156;-122,40657043457;2008-06-02 13:21:58;10;296
"6004";37,7914810180664;-122,405639648438;2008-06-02 13:21:58;6;294
"6012";37,795238494873;-122,401153564453;2008-06-02 13:22:02;11;46
"6015";37,7924690246582;-122,406181335449;2008-06-02 13:22:03;14;165
"6016";37,7949409484863;-122,401397705078;2008-06-02 13:22:03;29;458
"6018";37,790111541748;-122,397071838379;2008-06-02 13:22:04;14;279
"6022";37,7924194335938;-122,405937194824;2008-06-02 13:22:10;26;102
"6024";37,7949295043945;-122,40119934082;2008-06-02 13:22:13;21;46
"6027";37,7949104309082;-122,400451660156;2008-06-02 13:22:13;34;504
"6028";37,7911682128906;-122,403907775879;2008-06-02 13:22:14;13;54
"6029";37,790111541748;-122,39771270752;2008-06-02 13:22:14;12;71
"6038";37,7943115234375;-122,400299072266;2008-06-02 13:22:20;23;504
"6037";37,7931709289551;-122,396858215332;2008-06-02 13:22:20;6;419
"6047";37,7932090759277;-122,40454864502;2008-06-02 13:22:27;7;352
"6052";37,7920112609863;-122,402938842773;2008-06-02 13:22:29;3;378
"6062";37,792308807373;-122,400123596191;2008-06-02 13:22:32;6;387
"6066";37,7893409729004;-122,401382446289;2008-06-02 13:22:35;24;239
"6069";37,7911987304688;-122,404281616211;2008-06-02 13:22:37;21;321
"6077";37,7935409545898;-122,396461486816;2008-06-02 13:22:42;12;496
"6076";37,7924499511719;-122,403182983398;2008-06-02 13:22:42;1;17
"6080";37,7913208007813;-122,399383544922;2008-06-02 13:22:44;8;366
"6081";37,7947616577148;-122,396858215332;2008-06-02 13:22:44;1;390
"6082";37,7910804748535;-122,399116516113;2008-06-02 13:22:45;15;364
"6083";37,7914810180664;-122,398101806641;2008-06-02 13:22:46;11;9
"6085";37,7901306152344;-122,403800964355;2008-06-02 13:22:46;8;305
"6088";37,7946090698242;-122,405113220215;2008-06-02 13:22:47;2;262
"6095";37,7905502319336;-122,405868530273;2008-06-02 13:22:50;17;230
"6099";37,7952499389648;-122,403869628906;2008-06-02 13:22:50;15;519
"6098";37,7924308776855;-122,403213500977;2008-06-02 13:22:50;15;425
"6100";37,7923812866211;-122,403800964355;2008-06-02 13:22:51;0;54
"6105";37,7903785705566;-122,396209716797;2008-06-02 13:22:54;9;71
"6108";37,7888793945313;-122,404022216797;2008-06-02 13:22:55;0;332
"6110";37,7923583984375;-122,405960083008;2008-06-02 13:22:56;17;294
"6109";37,793041229248;-122,396942138672;2008-06-02 13:22:56;3;246
"6113";37,7922782897949;-122,403190612793;2008-06-02 13:22:57;16;362
"6117";37,7924118041992;-122,405967712402;2008-06-02 13:22:59;3;527
"6115";37,7888793945313;-122,404022216797;2008-06-02 13:22:59;9;332
"6121";37,7902908325195;-122,399848937988;2008-06-02 13:23:02;3;310
"6125";37,7937202453613;-122,396133422852;2008-06-02 13:23:03;3;458
"6132";37,7947082519531;-122,39737701416;2008-06-02 13:23:07;1;76
"6134";37,7946510314941;-122,401733398438;2008-06-02 13:23:09;4;50
"6135";37,7928695678711;-122,403182983398;2008-06-02 13:23:09;11;165
"6138";37,7946701049805;-122,401741027832;2008-06-02 13:23:11;22;50
"6137";37,7924995422363;-122,40308380127;2008-06-02 13:23:11;18;17
"6141";37,7925300598145;-122,402969360352;2008-06-02 13:23:13;0;17
"6142";37,7917709350586;-122,400169372559;2008-06-02 13:23:14;6;46
"6149";37,7924003601074;-122,403816223145;2008-06-02 13:23:18;5;54
"6157";37,7919998168945;-122,396636962891;2008-06-02 13:23:22;21;504
"6167";37,7942199707031;-122,404830932617;2008-06-02 13:23:26;13;352
"6169";37,7905082702637;-122,398719787598;2008-06-02 13:23:27;15;366
"6175";37,7925300598145;-122,403312683105;2008-06-02 13:23:29;1;378
"6174";37,7939109802246;-122,40495300293;2008-06-02 13:23:29;15;321
"6176";37,7921409606934;-122,401351928711;2008-06-02 13:23:29;10;387
"6177";37,7925300598145;-122,402969360352;2008-06-02 13:23:30;33;17
"6188";37,7920188903809;-122,396186828613;2008-06-02 13:23:33;5;419
"6196";37,7893981933594;-122,399002075195;2008-06-02 13:23:36;10;535
"6199";37,7923812866211;-122,403457641602;2008-06-02 13:23:38;16;54
"6205";37,7907218933105;-122,401908874512;2008-06-02 13:23:42;8;425
"6206";37,7932815551758;-122,405151367188;2008-06-02 13:23:43;19;362
"6207";37,7950897216797;-122,39826965332;2008-06-02 13:23:44;15;83
"6213";37,7902717590332;-122,401893615723;2008-06-02 13:23:45;14;364
"6210";37,7946891784668;-122,401329040527;2008-06-02 13:23:45;26;35
"6212";37,7910194396973;-122,402610778809;2008-06-02 13:23:45;5;305
"6216";37,792610168457;-122,397163391113;2008-06-02 13:23:46;3;246
"6217";37,7946586608887;-122,396621704102;2008-06-02 13:23:46;0;390
"6214";37,789909362793;-122,397163391113;2008-06-02 13:23:46;18;9
"6218";37,7945098876953;-122,404747009277;2008-06-02 13:23:47;2;262
"6224";37,7935905456543;-122,406021118164;2008-06-02 13:23:50;17;519
"6228";37,792308807373;-122,40608215332;2008-06-02 13:23:52;10;329
"6231";37,790901184082;-122,402183532715;2008-06-02 13:23:56;20;230
"6240";37,7924385070801;-122,406593322754;2008-06-02 13:23:59;21;527
"6239";37,788890838623;-122,402221679688;2008-06-02 13:23:59;7;332
"6250";37,7932510375977;-122,396499633789;2008-06-02 13:24:03;12;458
"6254";37,7934112548828;-122,396362304688;2008-06-02 13:24:07;6;190
"6255";37,7908401489258;-122,400108337402;2008-06-02 13:24:07;10;310
"6258";37,7944793701172;-122,39737701416;2008-06-02 13:24:08;0;76
"6260";37,7900695800781;-122,400062561035;2008-06-02 13:24:08;11;144
"6265";37,793830871582;-122,397560119629;2008-06-02 13:24:11;31;50
"6269";37,793399810791;-122,398529052734;2008-06-02 13:24:13;1;17
"6277";37,7922592163086;-122,401252746582;2008-06-02 13:24:20;26;54
"6279";37,7947616577148;-122,39794921875;2008-06-02 13:24:20;3;383
"6282";37,7947616577148;-122,397956848145;2008-06-02 13:24:21;1;383
"6288";37,794750213623;-122,402412414551;2008-06-02 13:24:24;24;321
"6290";37,7900505065918;-122,398292541504;2008-06-02 13:24:25;11;133
"6289";37,7905883789063;-122,400588989258;2008-06-02 13:24:25;7;46
"6297";37,7896614074707;-122,406578063965;2008-06-02 13:24:27;0;179
"6304";37,7924308776855;-122,39705657959;2008-06-02 13:24:30;3;419
"6308";37,7923316955566;-122,403198242188;2008-06-02 13:24:31;0;378
"6309";37,7905883789063;-122,400970458984;2008-06-02 13:24:32;8;387
"6311";37,7905082702637;-122,403450012207;2008-06-02 13:24:33;33;28
"6317";37,7945289611816;-122,401977539063;2008-06-02 13:24:36;14;352
"6322";37,789421081543;-122,399299621582;2008-06-02 13:24:39;13;144
"6326";37,7904281616211;-122,400772094727;2008-06-02 13:24:41;22;535
"6328";37,7932510375977;-122,397239685059;2008-06-02 13:24:43;1;366
"6329";37,7894515991211;-122,401290893555;2008-06-02 13:24:43;6;425
"6334";37,7900390625;-122,404571533203;2008-06-02 13:24:46;17;364
"6335";37,7946586608887;-122,396553039551;2008-06-02 13:24:46;1;390
"6338";37,7930183410645;-122,397560119629;2008-06-02 13:24:47;2;246
"6343";37,7925300598145;-122,397819519043;2008-06-02 13:24:49;12;83
"6348";37,7901916503906;-122,403266906738;2008-06-02 13:24:51;1;305
"6350";37,7918891906738;-122,404243469238;2008-06-02 13:24:52;10;329
"6353";37,7910690307617;-122,398681640625;2008-06-02 13:24:53;8;310
"6355";37,7942581176758;-122,404426574707;2008-06-02 13:24:54;3;262
"6357";37,7947692871094;-122,397911071777;2008-06-02 13:24:55;1;181
"6368";37,794361114502;-122,397430419922;2008-06-02 13:25:01;1;76
"6370";37,791130065918;-122,398910522461;2008-06-02 13:25:02;3;310
"6375";37,7921981811523;-122,398376464844;2008-06-02 13:25:03;21;458
"6376";37,7894897460938;-122,39811706543;2008-06-02 13:25:04;28;230
"6377";37,7895889282227;-122,400329589844;2008-06-02 13:25:04;13;526
"6379";37,7912483215332;-122,397560119629;2008-06-02 13:25:06;13;98
"6382";37,7954216003418;-122,403930664063;2008-06-02 13:25:08;19;355
"6386";37,7924499511719;-122,403343200684;2008-06-02 13:25:11;25;50
"6389";37,7933502197266;-122,398727416992;2008-06-02 13:25:12;6;165
"6391";37,7934684753418;-122,398307800293;2008-06-02 13:25:13;0;17
"6393";37,7901382446289;-122,403343200684;2008-06-02 13:25:13;0;305
"6395";37,7905006408691;-122,401779174805;2008-06-02 13:25:14;26;46
"6398";37,7934684753418;-122,398307800293;2008-06-02 13:25:15;8;17
"6404";37,7936706542969;-122,396636962891;2008-06-02 13:25:20;8;54
"6406";37,7924499511719;-122,404472351074;2008-06-02 13:25:20;10;454
"6407";37,794620513916;-122,397880554199;2008-06-02 13:25:21;13;383
"6415";37,7951393127441;-122,397827148438;2008-06-02 13:25:24;7;321
"6418";37,7901382446289;-122,403343200684;2008-06-02 13:25:25;0;305
"6423";37,7914505004883;-122,397018432617;2008-06-02 13:25:27;20;133
"6424";37,7890014648438;-122,402450561523;2008-06-02 13:25:27;4;139
"6429";37,7910614013672;-122,402320861816;2008-06-02 13:25:27;21;387
"6432";37,7955093383789;-122,399978637695;2008-06-02 13:25:28;69;352
"6436";37,7955093383789;-122,399757385254;2008-06-02 13:25:29;8;352
"6440";37,7923202514648;-122,403251647949;2008-06-02 13:25:31;0;378
"6441";37,792610168457;-122,397682189941;2008-06-02 13:25:31;2;419
"6448";37,7932395935059;-122,397018432617;2008-06-02 13:25:35;21;366
"6447";37,7890701293945;-122,40251159668;2008-06-02 13:25:35;7;139
"6452";37,790470123291;-122,396850585938;2008-06-02 13:25:36;0;535
"6462";37,7953186035156;-122,401679992676;2008-06-02 13:25:43;2;365
"6463";37,7906188964844;-122,399299621582;2008-06-02 13:25:43;9;526
"6470";37,7947998046875;-122,396392822266;2008-06-02 13:25:46;0;390
"6469";37,7918701171875;-122,397956848145;2008-06-02 13:25:46;3;108
"6477";37,7926597595215;-122,397476196289;2008-06-02 13:25:52;0;246
"6478";37,7921981811523;-122,402290344238;2008-06-02 13:25:52;14;329
"6482";37,790470123291;-122,396850585938;2008-06-02 13:25:53;5;535
"6483";37,7941093444824;-122,403778076172;2008-06-02 13:25:54;0;262
"6486";37,789909362793;-122,396591186523;2008-06-02 13:25:56;16;439
"6487";37,7908515930176;-122,398513793945;2008-06-02 13:25:58;15;310
"6491";37,7926406860352;-122,3984375;2008-06-02 13:25:59;20;388
"6497";37,7949600219727;-122,397956848145;2008-06-02 13:26:01;6;181
"6499";37,7906799316406;-122,399658203125;2008-06-02 13:26:03;14;332
"6501";37,7898101806641;-122,401123046875;2008-06-02 13:26:03;4;458
"6502";37,7925491333008;-122,405143737793;2008-06-02 13:26:04;8;189
"6505";37,7900886535645;-122,403327941895;2008-06-02 13:26:05;0;305
"6507";37,7894897460938;-122,40657043457;2008-06-02 13:26:06;0;179
"6506";37,7926292419434;-122,398216247559;2008-06-02 13:26:06;0;165
"6508";37,7927207946777;-122,397232055664;2008-06-02 13:26:07;11;496
"6510";37,7901916503906;-122,398788452148;2008-06-02 13:26:08;10;526
"6511";37,792781829834;-122,402320861816;2008-06-02 13:26:09;14;355
"6513";37,7955284118652;-122,402603149414;2008-06-02 13:26:10;54;148
"6521";37,7926292419434;-122,398216247559;2008-06-02 13:26:14;6;165
"6522";37,7929000854492;-122,398323059082;2008-06-02 13:26:14;9;383
"6524";37,7932815551758;-122,39949798584;2008-06-02 13:26:15;16;532
"6523";37,7945709228516;-122,397438049316;2008-06-02 13:26:15;4;76
"6528";37,7942886352539;-122,406143188477;2008-06-02 13:26:16;8;294
"6525";37,7921714782715;-122,397773742676;2008-06-02 13:26:16;20;17
"6534";37,7931785583496;-122,400093078613;2008-06-02 13:26:21;17;366
"6541";37,7955589294434;-122,403457641602;2008-06-02 13:26:24;8;60
"6549";37,7901306152344;-122,4033203125;2008-06-02 13:26:28;1;305
"6553";37,794189453125;-122,404693603516;2008-06-02 13:26:29;16;454
"6558";37,7901382446289;-122,4033203125;2008-06-02 13:26:31;2;305
"6559";37,7924499511719;-122,403327941895;2008-06-02 13:26:32;2;378
"6562";37,7928810119629;-122,397438049316;2008-06-02 13:26:33;2;419
"6565";37,7947616577148;-122,396423339844;2008-06-02 13:26:34;18;390
"6572";37,7911987304688;-122,397232055664;2008-06-02 13:26:37;17;108
"6576";37,7952308654785;-122,398002624512;2008-06-02 13:26:39;22;352
"6577";37,7928504943848;-122,405151367188;2008-06-02 13:26:41;13;118
"6583";37,7928199768066;-122,398010253906;2008-06-02 13:26:43;0;148
"6587";37,7952499389648;-122,403312683105;2008-06-02 13:26:44;18;263
"6586";37,7942008972168;-122,403717041016;2008-06-02 13:26:44;0;262
"6585";37,7925300598145;-122,404968261719;2008-06-02 13:26:44;13;235
"6589";37,7928199768066;-122,398010253906;2008-06-02 13:26:45;10;148
"6591";37,7956581115723;-122,401573181152;2008-06-02 13:26:46;11;365
"6594";37,7905082702637;-122,406036376953;2008-06-02 13:26:47;22;382
"6600";37,7932395935059;-122,40470123291;2008-06-02 13:26:52;35;329
"6606";37,7920188903809;-122,397956848145;2008-06-02 13:26:54;11;439
"6609";37,7934112548828;-122,401649475098;2008-06-02 13:26:56;13;532
"6612";37,7899284362793;-122,399948120117;2008-06-02 13:26:58;13;388
"6613";37,7897491455078;-122,397148132324;2008-06-02 13:26:58;19;526
"6615";37,7945404052734;-122,405067443848;2008-06-02 13:26:59;20;294
"6616";37,7928199768066;-122,403701782227;2008-06-02 13:27:00;4;189
"6617";37,7893905639648;-122,397521972656;2008-06-02 13:27:00;11;332
"6621";37,7898712158203;-122,400802612305;2008-06-02 13:27:03;0;283
"6623";37,7898712158203;-122,400802612305;2008-06-02 13:27:04;9;283
"6625";37,7926788330078;-122,404838562012;2008-06-02 13:27:05;26;355
"6635";37,7890205383301;-122,401092529297;2008-06-02 13:27:10;15;458
"6640";37,7942390441895;-122,39981842041;2008-06-02 13:27:12;5;431
"6641";37,79248046875;-122,399963378906;2008-06-02 13:27:13;8;383
"6645";37,7900390625;-122,403602600098;2008-06-02 13:27:15;3;305
"6648";37,7908782958984;-122,398330688477;2008-06-02 13:27:16;25;496
"6649";37,7902183532715;-122,400871276855;2008-06-02 13:27:17;16;17
"6654";37,7894592285156;-122,40657043457;2008-06-02 13:27:18;0;179
"6659";37,7933807373047;-122,403358459473;2008-06-02 13:27:22;9;366
